INVESTIMENTOS E PARTICIP EM INFRA SA  INVEPAR,INVEPAR,MB,IVPR
INVESTO BLOOMBERG GLOBAL BOND ETF FDO INV IND  IE,INVESTO BNDX,,BNDX
INVESTO BLOOMBERG US BOND ETF FDO INV IND  IE,INVESTO USBD,,USBD
INVESTO BLUESTAR ALTERNATIVE MANAGERS FDO DE IND,INVESTO PEVC,,PEVC
INVESTO BLUESTAR US LISTED EBROKERS ETF FDO INV,INVESTO EBRK,,EBRK
INVESTO ETF BLUESTAR 5G COM INDEX FDO INDICE IE,INVESTO 5GTK,,5GTK
INVESTO ETF GL VI GA  ES FDO INV DE INDICE IE,INVESTO JOGO,,JOGO
INVESTO ETF GLOBAL AGRIBUSINESS FDO INV IND IE,INVESTO FOOD,,FOOD
INVESTO ETF MSCI REAL ESTATE ETF FDO INDICE  IE,INVESTO ALUG,,ALUG
INVESTO ETF MSCI US TECHNOLOGY FDO INV IND INV EXT,INVESTO USTK,,USTK
INVESTO ETF SP SMALLCAP 600 VALUE FDO INV IND IE,INVESTO SVAL,,SVAL
INVESTO FTSE GLOBAL EQUITIES ETF FDO INDICE  IE,INVESTO WRLD,,WRLD
INVESTO SP BIOTECH SEL INDUSTRY ETF FD INV IND IE,INVESTO BTEK,,BTEK
INVESTO VANECK ETF CRYPTO COMPARE SMART CONTRACTS,INVESTO BLOK,,BLOK
INVESTO VANECK METAVERSE ETF,INVESTO NFTS,,NFTS
INVESTORS BANCORP INC,INVEST BCORP,,ISBC
INVESTVALE SERVICOS SA,INVESTVALE,MB,IVLP
INVITATION HOMES INC,INVITATIONHO,,I2NV
INVITEL LEGACY SA,INVIT LEGACY,MB,IVLG
INVITEL SA,INVITEL,MB,IVTL
IOCHPE MAXION SA,IOCHPMAXION,NM,MYPK
IPG PHOTONICS CORP,IPG PHOTONIC,,I1PG
IQIYI INC,IQIYI INC,,I1QY
IQVIA HOLDINGS INC,IQVIA HOLDIN,,I1QV
IRANI PAPEL E EMBALAGEM SA,IRANI,NM,RANI
IRB  BRASIL RESSEGUROS SA,IRBBRASIL RE,NM,IRBR
IRB INTERNACIONAL FDO INV IMOB FII,FII IRB INT,,IRBL
IRIDIUM BRASIL SA,IRIDIUM,,IRID
IRIDIUM FUNDO DE INVESTIMENTO IMOBILIARIO,FII IRIM,,IRIM
IRIRI PARTICIPACOES SA,IRIRI,,IRRI
IRON MOUNTAIN INC,IRON MOUNTAI,,I1RM
IRRIGACOES LAGOA DO ARROZ SALAGOARROZ,LAGOARROZ,,LGAR
ISEC SECURITIZADORA SA,ISEC,,IMWL
ISHARES 13 YEAR TREASURY BOND ETF,BKR 1 3 YRTR,,BSHY
ISHARES 20 YEAR TREASURY BOND ETF,BKR 20YR TRS,,BTLT
ISHARES 37 YEAR TREASURY BOND ETF,BKR 3 7 YRTR,,BIEI
ISHARES 710 YEAR TREASURY BOND ETF,BKR 7 10 YRT,,BIYT
ISHARES BIOTECHNOLOGY ETF,ICE BIOTECH,,BIBB
ISHARES BMFBOVESPA MIDLARGE CAP FUNDO DE INDICE,ISHARES MILA,,MILA
ISHARES BMFBOVESPA SMALL CAP FUNDO DE INDICE,ISHARES SMAL,,SMAL
ISHARES CHINA LARGECAP ETF,CHINALARGECA,,BFXI
ISHARES CORE DIVIDEND GROWTH ETF,COREDIVGROWT,,BGWH
ISHARES CORE MSCI EAFE ETF,COREMSCIEAFE,,BIEF
ISHARES CORE MSCI EMERGING MARKETS ETF,COREMSCI EMK,,BIEM
ISHARES CORE MSCI EUROPE ETF,COREMSCI EUR,,BIEU
ISHARES CORE SP 500 ETF,CORE SP 500,,BIVB
ISHARES CORE SP MIDCAP ETF,CORE MIDCAP,,BIJH
ISHARES CORE SP SMALLCAP ETF,CORESMALLCAP,,BIJR
ISHARES CORE SP TOTAL US STOCK MARKET ETF,CORE SP TOTA,,BITO
ISHARES CORE US REIT ETF,CORE US REIT,,BUSR
ISHARES CURRENCY HEDGED MSCI EAFE ETF,CURHEDGEMSCI,,BHEF
ISHARES ESG AWARE MSCI EAFE ETF,TRTMSCI EAFE,,BEGD
ISHARES ESG AWARE MSCI EM ETF,INC ESG AWAR,,BEGE
ISHARES ESG AWARE MSCI USA ETF,TRUSTMSCI US,,BEGU
ISHARES ESG MSCI USA LEADERS ETF,ESGMSCIUSA L,,BSUS
ISHARES EUROPE ETF,EUROPE ETF,,BIEV
ISHARES EXPONENTIAL TECHNOLOGIES ETF,EXPON TECHNL,,BXTC
ISHARES GLOBAL CLEAN ENERGY ETF,BKR GL CLEAN,,BICL
ISHARES GLOBAL FINANCIALS ETF,BKR GL FIN,,BIXG
ISHARES GLOBAL HEALTHCARE ETF,GLOBALHEALTH,,BIXJ
ISHARES GLOBAL INFRASTRUCTURE ETF,GLOBAL INFRA,,BIGF
ISHARES GLOBAL REIT ETF,GLOBAL REIT,,BGRT
ISHARES GLOBAL TECH ETF,GLOBAL TECH,,BIXN
ISHARES GOLD TRUST,GOLD TRUST,,BIAU
ISHARES IBOVESPA FUNDO DE INDICE,ISHARES BOVA,,BOVA
ISHARES IBOXX HIGH YIELD CORPORATE BOND ETF,BKR IBOXX HY,,BHYG
ISHARES IBOXX INVESTMENT GRADE CORPORATE BOND ETF,BKR IBOX IGC,,BLQD
ISHARES IBRX  INDICE BRASIL IBRX100 FDO INDICE,ISHARES BRAX,,BRAX
ISHARES INDICE BMFBOVESPA DE CONSUMOFDO INDICE,ISHARES CSMO,,CSMO
ISHARES INDICE BMFBOVESPA IMOBILIARIOS FDO INDICE,ISHARES MOBI,,MOBI
ISHARES INDICE CARBONO EFIC ICO2 BRASILFDO IND,ISHARES ECOO,,ECOO
ISHARES INDICE UTIL PUB UTIL BMFBOVESPA FDO IND,ISHARES UTIP,,UTIP
ISHARES LATIN AMERICA 40 ETF,LATIN AMER40,,BILF
ISHARES MSCI ACWI ETF,MSCI ACWI,,BACW
ISHARES MSCI ALL COUNTRY ASIA EX JAPAN ETF,MSCI ASIA JP,,BAAX
ISHARES MSCI AUSTRALIA ETF,MSCIAUSTRALI,,BEWA
ISHARES MSCI BRAZIL ETF,MSCI BRAZIL,,BEWZ
ISHARES MSCI CANADA ETF,MSCI CANADA,,BEWC
ISHARES MSCI CHINA ETF,MSCI CHINA,,BCHI
ISHARES MSCI EAFE ETF,MSCI EAFE,,BEFA
ISHARES MSCI EAFE GROWTH ETF,MSCIEAFEGROW,,BEFG
ISHARES MSCI EAFE MIN VOL FACTOR ETF,MSCIMINVOL F,,BFAV
ISHARES MSCI EAFE SMALLCAP ETF,BKR MS EAFE,,BSCZ
ISHARES MSCI EAFE VALUE ETF,MSCIEAFEVALU,,BEFV
ISHARES MSCI EMERGING MARKETS ETF,MSCI EMGMARK,,BEEM
ISHARES MSCI EMERGING MARKETS MIN VOL FACTOR ETF,MSCIEMMRKMI,,BEMV
ISHARES MSCI EUROZONE ETF,MSCIEUROZONE,,BEZU
ISHARES MSCI FRANCE ETF,MSCI FRANCE,,BEWQ
ISHARES MSCI GERMANY ETF,MSCI GERMANY,,BEWG
ISHARES MSCI GLOBAL MIN VOL FACTOR ETF,MSCIGLMIVOLF,,BCWV
ISHARES MSCI HONG KONG ETF,MSCIHONGKONG,,BEWH
ISHARES MSCI INDIA ETF,MSCI INDIA,,BNDA
ISHARES MSCI JAPAN ETF,MSCI JAPAN,,BEWJ
ISHARES MSCI MEXICO ETF,MSCI MEXICO,,BEWW
ISHARES MSCI RUSSIA ETF,BKR MS RUSS,,BERU
ISHARES MSCI SOUTH KOREA ETF,MSCISOUTHKOR,,BEWY
ISHARES MSCI SPAIN ETF,MSCI SPAIN,,BEWP
ISHARES MSCI SWITZERLAND ETF,MSCI SWITZER,,BEWL
ISHARES MSCI TAIWAN ETF,MSCI TAIWAN,,BEWT
ISHARES MSCI UNITED KINGDOM ETF,MSCI UK,,BEWU
ISHARES MSCI USA ESG SELECT ETF,BKR MS USA S,,BUSA
ISHARES MSCI USA MIN VOL FACTOR ETF,MSCI US MVOL,,BUSM
ISHARES MSCI USA MOMENTUM FACTOR ETF,MSCIUSAMOM F,,BMTU
ISHARES MSCI USA QUALITY FACTOR ETF,MSCIUSQUAL F,,BQUA
ISHARES MSCI USA SIZE FACTOR ETF,MSCIUSASIZF,,BSIZ
ISHARES MSCI USA VALUE FACTOR ETF,MSCIUSVALUEF,,BVLU
ISHARES MSCI WORLD ETF,BKR MS WLD,,BURT
ISHARES PREFERRED  INCOME SECURITIES ETF,PREFERINCOME,,BPRS
ISHARES RUSSELL 1000 GROWTH ETF,RUSSEL1000GR,,BIWF
ISHARES RUSSELL 2000 ETF,RUSSELL 2000,,BIWM
ISHARES SP 100 ETF,BKR SP100,,BOEF
ISHARES SP 500 FDO INV COTAS FDO INDICE,ISHARE SP500,,IVVB
ISHARES SP 500 GROWTH ETF,SP500GROWTH,,BIVW
ISHARES SP 500 VALUE ETF,SP500 VALUE,,BIVE
ISHARES SELECT DIVIDEND ETF,SELECT DIVID,,BDVY
ISHARES SEMICONDUCTOR ETF,BKR SEMICOND,,BSOX
ISHARES SHORT TREASURY BOND ETF,BKR SHORT TR,,BSHV
ISHARES SILVER TRUST,SILVER TRUST,,BSLV
ISHARES US ENERGY ETF,BKR US ENER,,BIYE
ISHARES US FINANCIAL SERVICES ETF,USFINANCSERV,,BIYG
ISHARES US MEDICAL DEVICES ETF,USMEDICDEVIC,,BIHI
ISHARES US AEROSPACE  DEFENSE ETF,US AEROSPACE,,BAER
ISHARES US FINANCIALS ETF,US FINANCIAL,,BIYF
ISHARES US TECHNOLOGY ETF,US TECHNOLOG,,BIYW
ISHARES US TREASURY BOND ETF,BKR US TREAS,,BGOV
IT NOW IBOVESPA FUNDO DE INDICE,IT NOW IBOV,,BOVV
IT NOW ID ETF IMAB,IT NOW IMAB,,IMAB
IT NOW IDIV FUNDO DE INDICE,IT NOW IDIV,,DIVO
IT NOW IFNC FUNDO DE INDICE,IT NOW IFNC,,FIND
IT NOW IGCT FUNDO DE INDICE,IT NOW IGCT,,GOVE
IT NOW IMAB5 P2 FUNDO DE INDICE,IT NOW B5P2,,B5P2
IT NOW IMAB5 FUNDO DE INDICE,IT NOW IB5M,,IB5M
IT NOW IMAT FUNDO DE INDICE,IT NOW IMAT,,MATB
IT NOW IRFM P2 FUNDO DE INDICE,IT NOW IRFM,,IRFM
IT NOW ISE FUNDO DE INDICE,IT NOW ISE,,ISUS
IT NOW MORNINGSTAR XT US HEALTHCARE FDO IND,IT NOW HCARE,,HTEK
IT NOW MSCI USA IMI GENOMIC INNOVATION SELECT 50,IT NOW DNA,,DNAI
IT NOW MSCI USA IMI MILLENIALS SELECT 50 FDO IND,IT NOW MILL,,MILL
IT NOW NYSE FANGTM FUNDO DE INDICE,IT NOW TECK,,TECK
IT NOW PIBB IBRX50  FUNDO DE INDICE,IT NOW PIBB,,PIBB
IT NOW RUSSELLR 1000 GREEN REVENUES 50 FDO DE IND,IT NOW GREEN,,REVE
IT NOW SPR KENSHOR HYDROGEN FUNDO DE INDICE,IT NOW HYDRO,,YDRO
IT NOW SPR KENSHOR MOONSHOTS FUNDO DE INDICE,IT NOW SHOT,,SHOT
IT NOW SP500 TRN FUNDO DE INDICE,IT NOW SPXI,,SPXI
IT NOW SMALL CAPS FDO INDICE,IT NOW SMALL,,SMAC
ITAITINGA PARTICIPACOES SA,ITAITINGA,,SQRM
ITAITUBA IND DE CIMENTO DO PARA SA,ITAITUBA,MB,ITTB
ITAKAIU AGROPASTORIL SA,ITAKAIU AGRO,,ITKA
ITAPEBI GERACAO DE ENERGIA SA,ITAPEBI,,ITPB
ITAPISSUMA SA,ITAPISSUMA,MB,ITPM
ITAU ASSET RURAL FIAGRO  IMOBILIARIO,FIAGRO RURA,,RURA
ITAU FDO INV COTAS FDO INCENT DE INV INFR RF CP,FI ITAUINFRA,,IFRA
ITAU INSTITUCIONAL FIQ DE FIDC,FQC ITAU,MB,FQII
ITAU UNIBANCO HOLDING SA,ITAUUNIBANCO,N1,ITUB
ITAU UNIBANCO HOLDING SA NOVO CODIGO  ITUB,ITAUUNIBANCO,N1,ITAU
ITAUBANK LEASING SA ARREND MERCANTIL,ITAUBANK LS,,LBBO
ITAUSA SA,ITAUSA,N1,ITSA
ITAUSEG PARTICIPACOES SA,ITAUSEG,,ITSP
ITAUTEC SA  GRUPO ITAUTEC,ITAUTEC,,ITEC
ITIQUIRA ENERGETICA SA,ITIQUIRA,,ITQR
IVEN SA,IVEN,,IVEN
