GLOBAL X COPPER MINERS ETF,GX COPPER MN,,BCPX
GLOBAL X CYBERSECURITY ETF,GX CYBERSECT,,BBUG
GLOBAL X FINTECH ETF,GX FINTECH,,BFNX
GLOBAL X LITHIUM  BATTERY TECH ETF,GX LITHIUM B,,BLBT
GLOBAL X MLP  ENERGY INFRASTRUCTURE ETF,GX MLP EN IN,,BLPX
GLOBAL X MLP ETF,GX MLP ETF,,BLPA
GLOBAL X MSCI CHINA CONSUMER DISCRETIONARY ETF,GX MSCICHINA,,BCHQ
GLOBAL X NASDAQ 100 COVERED CALL ETF,GX NASDAQ100,,BQYL
GLOBAL X ROBOTICS  ARTIFICIAL INTELLIGENCE ETF,GX ROBOTC AI,,BOTZ
GLOBAL X SILVER MINERS ETF,GX SILVER MN,,BSIL
GLOBAL X SOCIAL MEDIA ETF,GX SOCIAL MD,,BSOC
GLOBAL X SUPERDIVIDEND ETF,GX SUPERDIVD,,BSDV
GLOBAL X SUPERDIVIDEND US ETF,GX SUPDIV US,,BDVD
GLOBAL X TELEMEDICINE  DIGITAL HEALTH ETF,GX TLMEDC DH,,BEDC
GLOBAL X URANIUM ETF,GX URANIUM,,BURA
GLOBAL X US INFRASTRUCTURE DEVELOPMENT ETF,GX INFRA DEV,,BPVE
GLOBAL X VIDEO GAMES  ESPORTS ETF,GX GAMES SPT,,BHER
GLOBE LIFE INC,GLOBE LIFE I,,G1LL
GLOBEX FIDC  CREDITO MERCANTIL,FDC GLOBEX,MB,GLBF
GLP LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,FII GLP LOG,,GLPL
GODADDY INC,GODADDY INC,,G2DD
GOIAS I  FIDC,FDC GOIAS I,MB,GOIA
GOL LINHAS AEREAS INTELIGENTES SA,GOL,N2,GOLL
GOL LINHAS AEREAS SA,VRGLINHAS,,VRGL
GOLD FIELDS LTD,GOLD FIELDS,,G1FI
GOLDMAN SACHS GROUP INC,GOLDMANSACHS,,GSGI
GOOGLE INC,GOOGLE,,GOOG
GOPRO INC,GOPRO,,GPRO
GP AETATIS I  FIDC,FDC AETAT I,,FATI
GP AETATIS II  FIDC IMOBILIARIOS,FDC AETAT II,,FATT
GP DESENVOLVIMENTO  FDO INV EM PARTICIP,FIP GP DESEN,,GPDS
GP INVESTMENTS LTD,GP INVEST,,GPIV
GP TECNOLOGIA FIQ  FDO INV TVM,FIQ GP TECNO,MB,GPTC
GPC PARTICIPACOES SA,GPC PART,,GPCP
GPS PARTICIPACOES E EMPREENDIMENTOS SA,GPS,NM,GGPS
GR LOUVEIRA FDO DE INV IMOB  FII,FII LOUVEIRA,,GRLV
GRADIENTE ELETRONICA  FIDC,FDC GRADIEN,MB,GDTF
GRAMAZON GRANITOS DA AMAZONIA SA,GRAMAZON,MB,GRMZ
GRANOLEO SA COM IND SEM OLEAG DER,GRANOLEO,BOLSA,GRNL
GRAZZIOTIN SA,GRAZZIOTIN,,CGRA
GREEN ROCK  FDO INV IMOB,FII GREEN RO,,GRRO
GRENDENE SA,GRENDENE,NM,GRND
GRUCAI PARTICIPACOES SA,GRUCAI,,GRUC
GRUPO AEROPORTUARIO DEL PACIFICO SAB DE CV,GP AEROPACIF,,P2CF
GRUPO AEROPORTUARIO DEL SURESTE SAB DE CV,GP AEROSURES,,S2RE
GRUPO BRASIL FIDC DO SEGMENTO INDUSTRIAL,FDC GRUPO BR,MB,GPBR
GRUPO DE MODA SOMA SA,GRUPO SOMA,NM,SOMA
GRUPO MATEUS SA,GRUPO MATEUS,NM,GMAT
GRUPO RCFA FDO INV IMOB,FII GP RCFA,,RCFA
GRUPO SBF SA,GRUPO SBF,NM,SBFG
GRUPO SBF SA,CENTAURO,NM,CNTO
GTD PARTICIPACOES SA,GTD PART,MB,GTDP
GTIS BRAZIL LOGISTICS FDO INV IMOB,FII GTIS LG,,GTLG
GTIS ENERGIA FDO INVEST EM PART INFRAESTRUTURA,FIP GTIS IE,,GTIS
GUARARAPES CONFECCOES SA,GUARARAPES,,GUAR
GUARDIAN LOGISTICA FDO INVEST IMOB,FII GUARDIAN,,GALG
GUIDEWIRE SOFTWARE INC,GUIDEWIRE SW,,G2WR
GVT HOLDING SA,GVT HOLDING,,GVTT
