SAUIPE SA,SAUIPE,,PSEG
SBA COMMUNICATIONS CORP,SBA COMMUNIC,,S1BA
SCHAHIN CIFRA SERVIDORES PUBLICOS  FIDC,FDC SCHAHIN,,SCSP
SCHLUMBERGER LIMITED,SCHLUMBERGER,,SLBG
SCHULZ SA,SCHULZ,,SHUL
SCOTIABANK,SCOTIABANK,,BNSB
SEA LTD,SEA LTD,,S2EA
SEAGATE TECHNOLOGY HOLDINGS PLC,SEAGATE HOLD,,S1TX
SEAGEN INC,SEAGEN,,S1GE
SEALED AIR CORP,SEALED AIR C,,S1EA
SEARA ALIMENTOS SA,SEARA ALM,,SALM
SECRETARIA DO TESOURO NACIONAL,SEC TESOURO,,STNC
SEI INVESTMENTS CO,SEI INVEST,,S2EI
SEMP TOSHIBA SA,SEMP,,SEMP
SEMPRA,SEMPRA,,S1RE
SENDAS DISTRIBUIDORA SA,ASSAI,NM,ASAI
SENDAS NORDESTE SA  SENOR,SENDAS NORD,MB,SNOR
SENIOR SOLUTION SA,SENIOR SOL,NM,SNSL
SEQUOIA III RENDA IMOBILIARIA  FDO INV IMOB,FII SEQUOIA,,SEQR
SEQUOIA LOGISTICA E TRANSPORTES SA,SEQUOIA LOG,NM,SEQL
SER EDUCACIONAL SA,SER EDUCA,NM,SEER
SERGEN SERVICOS GERAIS DE ENG SA,SERGEN,,SGEN
SERMAR AGROINDUSTRIAL SA,SERMAR AGRO,,SRAG
SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIARIO,FII SERRA VD,,SRVD
SERVICENOW INC,SERVICENOW,,N1OW
SERVIX ENGENHARIA SA,SERVIX ENG,MB,SVXE
SETIBA PARTICIPACOES SA,SETIBA PART,MB,SETI
SFI INVESTIMENTOS DO AGRONEGOCIO  FIAGRO IMOB,FIAGRO SFI,,IAGR
SHARP SA EQUIP ELETRONICOS,SHARP,,SHAP
SHOPIFY INC,SHOPIFY INC,,S2HO
SHOPPING WEST PLAZA FDO INV IMOB,FII W PLAZA,,WPLZ
SHOPTIME SA,SHOPTIME,,SHTM
SIBANYE STILLWATER LTD,SIBANYE STIL,,S1BS
SIBRA ELETROSIDERURGICA BRASILEIRA SA,SIBRA,,SIBR
SIDERURGICA J L ALIPERTI SA,ALIPERTI,,APTI
SIDERURGICA NORTE BRASIL SA,SIMARA,MB,SIMR
SIFCO SA,SIFCO,,SIFC
SIG CAPITAL RECEBIVEIS PULVERIZADOS FDO INV IMOB,FII SIG CAP,,SIGR
SIGNATURE BANK CORP,SIGNATURE BK,,SBNY
SILICON LABORATORIES INC,SILICON LAB,,S2LA
SIMON PROPERTY GROUP INC,SIMON PROP,,SIMN
SIMPAR SA,SIMPAR,NM,SIMH
SINGULARE FDO INV IMOB  FII,FII REIT RIV,,REIT
SINQIA SA,SINQIA,NM,SQIA
SIRIUS XM HOLDINGS INC,SIRIUS XM HD,,SRXM
SJ AU LOGISTICA FDO INV IMOB,FII SJ AU,,SJAU
SK TELECOM CO LTD,SK TELECOM C,,S1KM
SKYWORKS SOLUTIONS INC,SKYWORKS SOL,,S1SL
SL GREEN REALTY CORP,SL GREEN REA,,S1LG
SLC AGRICOLA SA,SLC AGRICOLA,NM,SLCE
SMARTFIT ESCOLA DE GINASTICA E DANCA SA,SMART FIT,NM,SMFT
SMARTSHEET INC,SMARTSHEET,,S2MA
SMILES FIDELIDADE SA,SMILES,,SMLS
SMILES SA,SMILES,,SMLE
SMITH  NEPHEW PLC,SMITH NEPH,,S1NN
SNAP INC,SNAP INC,,S2NA
SNAPON INC,SNAPON INC,,S1NA
SNOWFLAKE INC,SNOWFLAKE,,S2NW
SOBRAL INVICTA SA,INVICTA,,IVCT
SOCIEDAD QUIMICA Y MINERA DE CHILE SA,SOCIEDQM CHI,,S2CH
SOLA SA INDUSTRIAS ALIMENTICIAS,SOLA,,SLAL
SOLAE DO BRASIL HOLDINGS SA,SOLAE,,SLAE
SOLAREDGE TECHNOLOGIES INC,SOLAR TECH,,S2ED
SOLARIUM FII  FDO INV IMOB,FII SOLARIUM,,SOLR
SOLE DO BRASIL SA TELEC E COM EXTERIOR,SOLE COMEX,,SLBR
SOLESA  SOLUCOES ESTRUTURAIS SA,SOLESA,MB,SLES
SOLVAY INDUPA SAIC,SOLVAYINDUPA,,SOLV
SOMOS EDUCACAO SA,SOMOS EDUCA,NM,SEDU
SONAE SIERRA BRASIL SA,SIERRABRASIL,NM,SSBR
SONATA FDO MUTUO DE INV EM ACOES  CL,FDO SONATA,,SNTA
SONDOTECNICA ENGENHARIA SOLOS SA,SONDOTECNICA,,SOND
SONORA ESTANCIA SA,SONESTANCIA,,SNRA
SONY GROUP CORPORATION,SONY GROUP,,SNEC
SOUTHWEST AIRLINES CO,SOUTHWEST AI,,S1OU
SOUTO VIDIGAL SA,SOUTO VIDIG,,PVLT
SOUZA CRUZ SA,SOUZA CRUZ,,CRUZ
SP DOWNTOWN FDO INV IMOB  FII,FII SP DOWNT,,SPTW
SPA FDO INV IMOB  FII,FII SPA,,SPAF
SPARTA INFRA FIC FI INFRA RENDA FIXA CP,SPARTA INFRA,,JURO
SPELEMPREENDIMENTOS E PARTICIPACOES SA,SPEL EMPREEN,,SPEL
SPLICE DO BRASIL TELEC E ELETRONICA SA,SPLICE,,SPLC
SPLUNK INC,SPLUNK INC,,S1PL
SPOTIFY TECHNOLOGY SA,SPOTIFY TECH,,S1PO
SPRINGER SA,SPRINGER,,SPRI
SPRINGS GLOBAL PARTICIPACOES SA,SPRINGS,NM,SGPS
SPRINT CORPORATION,SPRINT,,SPRN
SPSCS INDUSTRIAL SA,SPSCS INDL,,BFCV
SQUARESPACE INC,SQUARESPACE,,S2QS
SSC TECHNOLOGIES HOLDINGS INC,SSC TECHNOL,,S1SN
STAG INDUSTRIAL INC,STAG INDUSTR,,S2TA
STANDARD CHARTERED,STANCHART,,STCH
STANLEY BLACK  DECKER INC,STANLEY BLAC,,S1WK
STARA SA  INDUSTRIA DE IMPLEMENTOS AGRICOLAS,STARA,MA,STTR
STARBUCKS CORPORATION,STARBUCKS,,SBUB
STARWOOD PROPERTY TRUST INC,STARWOOD PRO,,S2TW
STARX FDO INV IMOB  FII,FII STARX,,STRX
STATE STREET CORP,STATE STREET,,S1TT
STATKRAFT ENERGIAS RENOVAVEIS SA,STATKRAFT,,STKF
STEEL DO BRASIL PARTICIPACOES SA,STEEL BRASIL,,STLB
STEIN SP II PARTICIPACOES SA,STIGMA,MB,STGM
STERIS PLC,STERIS PLC,,S1TE
STERLING BANCORP,STERLING BNC,,SLBC
STMICROELECTRONICS NV,STMICROEL,,STMN
STONECO LTD,STONE CO,,STOC
STORE CAPITAL CORP,STORECAPITAL,,S2TO
STRYKER CORP,STRYKER CORP,,S1YK
SUBESTACAO ELETROMETRO SA,SUBESTACAO,,ELMT
SUBMARINO SA,SUBMARINO,NM,SUBA
SUCONOR SA,SUCONOR,MB,SCNR
SUDESTE SA,SUDESTE SA,MB,OPSE
SUINOS E AVES DO NORDESTE SA  SUIANE,SUIANE,,SUIA
SUL 116 PARTICIPACOES SA,SUL 116 PART,MB,OPTS
SUL AMERICA CAPITALIZACAO SA,SULACAP,,SLCP
SUL AMERICA CIA NACIONAL DE SEGUROS,SUL AMER NAC,BOLSA,SASG
SUL AMERICA SA,SUL AMERICA,N2,SULA
SUL LOGISTICA SA,SUL LOGISTIC,,SLOG
SUMITOMO MITSUI FINANCIAL GROUP INC,SUMITOMO MIT,,S1MF
SUN COMMUNITIES INC,SUN COMMUN,,S2UI
SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,FII SUNOFOFI,,SNFF
SUNO RECEBIVEIS IMOBILIARIOS FDO DE INV IMOB,FII SUNO CRI,,SNCI
SUPREMO I  FIQ DE FIDC,FQC SUPREM I,MB,FQSU
SUZANO HOLDING SA,SUZANO HOLD,,NEMO
SUZANO SA,SUZANO SA,NM,SUZB
SVB FINANCIAL GROUP,SVB FINANCIA,,S1IV
SWITCH INC,SWITCH INC,,S2WC
SYN PROP E TECH SA,CYRE COMCCP,NM,CCPR
SYN PROP E TECH SA,SYN PROP TEC,NM,SYNE
SYNAPTICS INC,SYNAPTICS,,S2YN
SYNCHRONY FINANCIAL,SYNCHRONY FI,,S1YF
SYNOPSYS INC,SYNOPSYS INC,,S1NP
SYSCO CORP,SYSCO CORP,,S1YY
